run_id	index_2d	file_index	b_external	wavelength	pulse_amplitude	pulse_amplitude_error	gfactor	gfactor_error	spin_lifetime	spin_lifetime_error	initial_phase	extra_phase_offset	extra_phase_offset_error	slope	slope_error	offset	offset_error	result_index	chisqr	redchi
0.0	0.0	0.0	200.0	836.0	0.3868191952295885	0.008851164207127196	0.40516241173334044	0.0009244869110008559	7517.226138566624	857.8673901015876	0.0	0.05926567517999226	0.02511276094837941	-8.937827905066212e-06	6.912700197826249e-06	0.009999982731039832	0.007359806599242272	0	0.13505090356313013	0.0014367117400332992
0.0	1.0	1.0	200.0	836.0	0.41000266335502866	0.005445585803795678	0.40472450210611455	0.00027816830732110224	4945.87590039568	120.92793457697368	0.0	0.06338263900546082	0.013177713316289807	-7.896464648445012e-07	6.317701094987567e-07	0.006159471408708263	0.0024765106065051906	1	0.1628816317437469	0.0005540191555909759
0.0	2.0	2.0	200.0	836.0	0.40835162529147495	0.001083726170997291	0.4043694401301085	8.436413892324391e-05	5039.222647351371	35.580412418367466	0.0	0.06459941755227039	0.002787648882992175	-1.2217516350346291e-07	2.5704735503100567e-07	0.0016015789487272974	0.0005599239132776595	2	0.0031159946650864217	1.790801531658863e-05
0.0	3.0	3.0	200.0	836.17	0.39269075885219296	0.005408449651559071	0.4051714578316157	0.0002893301892215075	4934.963888972721	124.82142665554038	0.0	0.07098844765776668	0.013673777186460533	-7.553230626372587e-07	6.272968304131333e-07	0.006617528048959568	0.00245912888804054	3	0.1604858868056216	0.0005458703632844272
