duty_cycle	index_2d	index_1d	kerr_rotation	file_index	run_id	probe_delay	wavelength	voltage	b_external	kerr_offset
0.5	0	58	-0.09115681500000061	0	0	-160.0	836.17	1.0	-84.0	-7.028924815
0.5	0	59	-0.11582081500000019	0	0	-160.0	836.17	1.0	-82.0	-7.028924815
0.5	0	60	-0.10293081499999968	0	0	-160.0	836.17	1.0	-80.0	-7.028924815
0.5	0	61	-0.08981381499999941	0	0	-160.0	836.17	1.0	-78.0	-7.028924815
0.5	0	62	-0.137404815	0	0	-160.0	836.17	1.0	-76.0	-7.028924815
0.5	0	63	-0.11942381500000021	0	0	-160.0	836.17	1.0	-74.0	-7.028924815
0.5	0	64	-0.04920981500000021	0	0	-160.0	836.17	1.0	-72.0	-7.028924815
0.5	0	65	-0.19436081499999958	0	0	-160.0	836.17	1.0	-70.0	-7.028924815
0.5	0	66	-0.11035181500000046	0	0	-160.0	836.17	1.0	-68.0	-7.028924815
0.5	0	67	-0.2383138149999997	0	0	-160.0	836.17	1.0	-66.0	-7.028924815
0.5	0	68	-0.09032681500000006	0	0	-160.0	836.17	1.0	-64.0	-7.028924815
0.5	0	69	-0.08868381499999956	0	0	-160.0	836.17	1.0	-62.0	-7.028924815
0.5	0	70	-0.18884281499999922	0	0	-160.0	836.17	1.0	-60.0	-7.028924815
0.5	0	71	-0.16513581500000019	0	0	-160.0	836.17	1.0	-58.0	-7.028924815
0.5	0	72	-0.2592998150000003	0	0	-160.0	836.17	1.0	-56.0	-7.028924815
0.5	0	73	-0.3415188149999997	0	0	-160.0	836.17	1.0	-54.0	-7.028924815
0.5	0	74	-0.20615481500000055	0	0	-160.0	836.17	1.0	-52.0	-7.028924815
0.5	0	75	-0.3095368149999995	0	0	-160.0	836.17	1.0	-50.0	-7.028924815
0.5	0	76	-0.10691281500000027	0	0	-160.0	836.17	1.0	-48.0	-7.028924815
0.5	0	77	-0.23494081499999986	0	0	-160.0	836.17	1.0	-46.0	-7.028924815
0.5	0	78	-0.36808481500000045	0	0	-160.0	836.17	1.0	-44.0	-7.028924815
0.5	0	79	-0.2906458150000004	0	0	-160.0	836.17	1.0	-42.0	-7.028924815
0.5	0	80	-0.3281808149999996	0	0	-160.0	836.17	1.0	-40.0	-7.028924815
0.5	0	81	-0.2577698149999996	0	0	-160.0	836.17	1.0	-38.0	-7.028924815
0.5	0	82	-0.2945618149999998	0	0	-160.0	836.17	1.0	-36.0	-7.028924815
0.5	0	83	-0.3910858150000003	0	0	-160.0	836.17	1.0	-34.0	-7.028924815
0.5	0	84	-0.29282981500000016	0	0	-160.0	836.17	1.0	-32.0	-7.028924815
0.5	0	85	-0.4703258149999989	0	0	-160.0	836.17	1.0	-30.0	-7.028924815
0.5	0	86	-0.4389488150000007	0	0	-160.0	836.17	1.0	-28.0	-7.028924815
0.5	0	87	-0.5570548149999999	0	0	-160.0	836.17	1.0	-26.0	-7.028924815
0.5	0	88	-0.4391268150000007	0	0	-160.0	836.17	1.0	-24.0	-7.028924815
0.5	0	89	-0.40640281499999986	0	0	-160.0	836.17	1.0	-22.0	-7.028924815
0.5	0	90	-0.43577681500000054	0	0	-160.0	836.17	1.0	-20.0	-7.028924815
0.5	0	91	-0.5543698149999994	0	0	-160.0	836.17	1.0	-18.0	-7.028924815
0.5	0	92	-0.6276488149999997	0	0	-160.0	836.17	1.0	-16.0	-7.028924815
0.5	0	93	-0.781530815	0	0	-160.0	836.17	1.0	-14.0	-7.028924815
0.5	0	94	-0.8342108149999996	0	0	-160.0	836.17	1.0	-12.0	-7.028924815
0.5	0	95	-0.788202815	0	0	-160.0	836.17	1.0	-10.0	-7.028924815
0.5	0	96	-1.0156018149999992	0	0	-160.0	836.17	1.0	-8.0	-7.028924815
0.5	0	97	-1.0443508150000005	0	0	-160.0	836.17	1.0	-6.0	-7.028924815
0.5	0	98	-1.2356138149999998	0	0	-160.0	836.17	1.0	-4.0	-7.028924815
0.5	0	99	-1.0863458149999996	0	0	-160.0	836.17	1.0	-2.0	-7.028924815
0.5	0	100	-0.8887428149999996	0	0	-160.0	836.17	1.0	0.0	-7.028924815
0.5	0	101	-0.09859581500000036	0	0	-160.0	836.17	1.0	2.0	-7.028924815
0.5	0	102	0.5444701849999998	0	0	-160.0	836.17	1.0	4.0	-7.028924815
0.5	0	103	1.0709971849999995	0	0	-160.0	836.17	1.0	6.0	-7.028924815
0.5	0	104	1.0013991850000004	0	0	-160.0	836.17	1.0	8.0	-7.028924815
0.5	0	105	0.959084185	0	0	-160.0	836.17	1.0	10.0	-7.028924815
0.5	0	106	0.9175611850000003	0	0	-160.0	836.17	1.0	12.0	-7.028924815
0.5	0	107	0.7744491850000008	0	0	-160.0	836.17	1.0	14.0	-7.028924815
0.5	0	108	0.720712185	0	0	-160.0	836.17	1.0	16.0	-7.028924815
0.5	0	109	0.7250651849999992	0	0	-160.0	836.17	1.0	18.0	-7.028924815
0.5	0	110	0.694050185	0	0	-160.0	836.17	1.0	20.0	-7.028924815
0.5	0	111	0.5476141850000005	0	0	-160.0	836.17	1.0	22.0	-7.028924815
0.5	0	112	0.4165701849999994	0	0	-160.0	836.17	1.0	24.0	-7.028924815
0.5	0	113	0.4249991850000008	0	0	-160.0	836.17	1.0	26.0	-7.028924815
0.5	0	114	0.38367818499999995	0	0	-160.0	836.17	1.0	28.0	-7.028924815
0.5	0	115	0.3879351850000008	0	0	-160.0	836.17	1.0	30.0	-7.028924815
0.5	0	116	0.35132818499999985	0	0	-160.0	836.17	1.0	32.0	-7.028924815
0.5	0	117	0.31069518500000015	0	0	-160.0	836.17	1.0	34.0	-7.028924815
0.5	0	118	0.2825651849999993	0	0	-160.0	836.17	1.0	36.0	-7.028924815
0.5	0	119	0.30077618499999925	0	0	-160.0	836.17	1.0	38.0	-7.028924815
0.5	0	120	0.29852818500000033	0	0	-160.0	836.17	1.0	40.0	-7.028924815
0.5	0	121	0.3040721849999999	0	0	-160.0	836.17	1.0	42.0	-7.028924815
0.5	0	122	0.11137418500000074	0	0	-160.0	836.17	1.0	44.0	-7.028924815
0.5	0	123	0.23635818500000028	0	0	-160.0	836.17	1.0	46.0	-7.028924815
0.5	0	124	0.27324218499999997	0	0	-160.0	836.17	1.0	48.0	-7.028924815
0.5	0	125	0.3590191850000002	0	0	-160.0	836.17	1.0	50.0	-7.028924815
0.5	0	126	0.1218871849999994	0	0	-160.0	836.17	1.0	52.0	-7.028924815
0.5	0	127	0.1852641850000003	0	0	-160.0	836.17	1.0	54.0	-7.028924815
0.5	0	128	0.10468518500000101	0	0	-160.0	836.17	1.0	56.0	-7.028924815
0.5	0	129	0.23736618500000084	0	0	-160.0	836.17	1.0	58.0	-7.028924815
0.5	0	130	0.38308018500000074	0	0	-160.0	836.17	1.0	60.0	-7.028924815
0.5	0	131	0.22732018499999995	0	0	-160.0	836.17	1.0	62.0	-7.028924815
0.5	0	132	0.3053051850000008	0	0	-160.0	836.17	1.0	64.0	-7.028924815
0.5	0	133	0.07970918499999957	0	0	-160.0	836.17	1.0	66.0	-7.028924815
0.5	0	134	0.12493418499999986	0	0	-160.0	836.17	1.0	68.0	-7.028924815
0.5	0	135	0.17250718500000062	0	0	-160.0	836.17	1.0	70.0	-7.028924815
0.5	0	136	0.22488318500000037	0	0	-160.0	836.17	1.0	72.0	-7.028924815
0.5	0	137	0.20089718500000053	0	0	-160.0	836.17	1.0	74.0	-7.028924815
0.5	0	138	0.13997018500000014	0	0	-160.0	836.17	1.0	76.0	-7.028924815
0.5	0	139	0.0945571850000011	0	0	-160.0	836.17	1.0	78.0	-7.028924815
0.5	0	140	0.16544718500000055	0	0	-160.0	836.17	1.0	80.0	-7.028924815
0.5	0	141	-0.018007814999999816	0	0	-160.0	836.17	1.0	82.0	-7.028924815
0.5	0	142	0.12311618500000066	0	0	-160.0	836.17	1.0	84.0	-7.028924815
0.5	0	143	0.11397918499999982	0	0	-160.0	836.17	1.0	86.0	-7.028924815
0.5	0	144	0.0042001850000001895	0	0	-160.0	836.17	1.0	88.0	-7.028924815
0.5	0	145	0.03521918500000076	0	0	-160.0	836.17	1.0	90.0	-7.028924815
0.5	0	146	0.09415418499999983	0	0	-160.0	836.17	1.0	92.0	-7.028924815
0.5	0	147	0.033560185000000686	0	0	-160.0	836.17	1.0	94.0	-7.028924815
0.5	0	148	0.07571118500000029	0	0	-160.0	836.17	1.0	96.0	-7.028924815
0.5	0	149	0.0862421849999997	0	0	-160.0	836.17	1.0	98.0	-7.028924815
0.5	0	150	0.007560185000000885	0	0	-160.0	836.17	1.0	100.0	-7.028924815
0.5	0	151	0.17398318499999998	0	0	-160.0	836.17	1.0	102.0	-7.028924815
0.5	0	152	0.15621418499999962	0	0	-160.0	836.17	1.0	104.0	-7.028924815
0.5	0	153	0.0724071850000012	0	0	-160.0	836.17	1.0	106.0	-7.028924815
0.5	0	154	0.09035218500000042	0	0	-160.0	836.17	1.0	108.0	-7.028924815
0.5	0	155	0.12268618500000006	0	0	-160.0	836.17	1.0	110.0	-7.028924815
0.5	0	156	0.1287661850000008	0	0	-160.0	836.17	1.0	112.0	-7.028924815
0.5	0	157	0.050668184999999255	0	0	-160.0	836.17	1.0	114.0	-7.028924815
0.5	0	158	0.03206918500000011	0	0	-160.0	836.17	1.0	116.0	-7.028924815
0.5	0	159	0.07040518500000026	0	0	-160.0	836.17	1.0	118.0	-7.028924815
0.5	0	160	0.09188518500000065	0	0	-160.0	836.17	1.0	120.0	-7.028924815
0.5	0	161	0.14757918499999967	0	0	-160.0	836.17	1.0	122.0	-7.028924815
0.5	0	162	0.12437518499999989	0	0	-160.0	836.17	1.0	124.0	-7.028924815
0.5	0	163	0.047778185000000306	0	0	-160.0	836.17	1.0	126.0	-7.028924815
0.5	0	164	0.0035951850000000007	0	0	-160.0	836.17	1.0	128.0	-7.028924815
0.5	0	165	0.041605185000000766	0	0	-160.0	836.17	1.0	130.0	-7.028924815
0.5	0	166	0.08417018499999962	0	0	-160.0	836.17	1.0	132.0	-7.028924815
0.5	0	167	0.01918118499999988	0	0	-160.0	836.17	1.0	134.0	-7.028924815
0.5	0	168	0.1041561849999999	0	0	-160.0	836.17	1.0	136.0	-7.028924815
0.5	0	169	-0.005883814999999792	0	0	-160.0	836.17	1.0	138.0	-7.028924815
0.5	0	170	0.04271118499999993	0	0	-160.0	836.17	1.0	140.0	-7.028924815
0.5	0	171	0.05276218499999974	0	0	-160.0	836.17	1.0	142.0	-7.028924815
0.5	0	172	0.08695518500000077	0	0	-160.0	836.17	1.0	144.0	-7.028924815
0.5	0	173	-0.0318578150000004	0	0	-160.0	836.17	1.0	146.0	-7.028924815
0.5	0	174	-0.08708281500000048	0	0	-160.0	836.17	1.0	148.0	-7.028924815
0.5	0	175	-0.009519814999999987	0	0	-160.0	836.17	1.0	150.0	-7.028924815
0.5	0	176	0.023306185000000035	0	0	-160.0	836.17	1.0	152.0	-7.028924815
0.5	0	177	0.0715681849999994	0	0	-160.0	836.17	1.0	154.0	-7.028924815
0.5	0	178	0.187296185000001	0	0	-160.0	836.17	1.0	156.0	-7.028924815
0.5	0	179	-0.07517381500000031	0	0	-160.0	836.17	1.0	158.0	-7.028924815
0.5	0	180	-0.06631581500000028	0	0	-160.0	836.17	1.0	160.0	-7.028924815
0.5	0	181	-0.04416081499999969	0	0	-160.0	836.17	1.0	162.0	-7.028924815
0.5	0	182	-0.10174081500000032	0	0	-160.0	836.17	1.0	164.0	-7.028924815
0.5	0	183	0.0818161850000001	0	0	-160.0	836.17	1.0	166.0	-7.028924815
0.5	0	184	-0.005039814999999059	0	0	-160.0	836.17	1.0	168.0	-7.028924815
0.5	0	185	-0.0915598150000001	0	0	-160.0	836.17	1.0	170.0	-7.028924815
0.5	0	186	-0.08186581500000045	0	0	-160.0	836.17	1.0	172.0	-7.028924815
0.5	0	187	-0.0628388150000001	0	0	-160.0	836.17	1.0	174.0	-7.028924815
0.5	0	188	0.0029521850000007177	0	0	-160.0	836.17	1.0	176.0	-7.028924815
0.5	0	189	0.003354184999999177	0	0	-160.0	836.17	1.0	178.0	-7.028924815
0.5	0	190	0.023658185000000387	0	0	-160.0	836.17	1.0	180.0	-7.028924815
0.5	0	191	0.020105185000000247	0	0	-160.0	836.17	1.0	182.0	-7.028924815
0.5	0	192	-0.06726381499999956	0	0	-160.0	836.17	1.0	184.0	-7.028924815
0.5	0	193	-0.046875814999999044	0	0	-160.0	836.17	1.0	186.0	-7.028924815
0.5	0	194	-0.08357281499999925	0	0	-160.0	836.17	1.0	188.0	-7.028924815
0.5	0	195	-0.08166781499999942	0	0	-160.0	836.17	1.0	190.0	-7.028924815
0.5	0	196	-0.01822081500000028	0	0	-160.0	836.17	1.0	192.0	-7.028924815
0.5	0	197	0.04471318500000088	0	0	-160.0	836.17	1.0	194.0	-7.028924815
0.5	0	198	-0.0938748149999995	0	0	-160.0	836.17	1.0	196.0	-7.028924815
0.5	0	199	-0.042734815000000204	0	0	-160.0	836.17	1.0	198.0	-7.028924815
0.5	1	0	1.0774784999999998	1	0	-160.0	836.17	2.0	-200.0	-13.152661499999999
0.5	1	1	-0.05219149999999928	1	0	-160.0	836.17	2.0	-198.0	-13.152661499999999
0.5	1	2	-0.1233014999999984	1	0	-160.0	836.17	2.0	-196.0	-13.152661499999999
0.5	1	3	-0.06267149999999866	1	0	-160.0	836.17	2.0	-194.0	-13.152661499999999
0.5	1	4	0.11784850000000091	1	0	-160.0	836.17	2.0	-192.0	-13.152661499999999
0.5	1	5	0.1062585000000027	1	0	-160.0	836.17	2.0	-190.0	-13.152661499999999
0.5	1	6	0.03593850000000032	1	0	-160.0	836.17	2.0	-188.0	-13.152661499999999
0.5	1	7	0.16987850000000115	1	0	-160.0	836.17	2.0	-186.0	-13.152661499999999
0.5	1	8	0.07466849999999958	1	0	-160.0	836.17	2.0	-184.0	-13.152661499999999
0.5	1	9	0.03448850000000192	1	0	-160.0	836.17	2.0	-182.0	-13.152661499999999
0.5	1	10	0.09150850000000155	1	0	-160.0	836.17	2.0	-180.0	-13.152661499999999
0.5	1	11	-0.028841499999996856	1	0	-160.0	836.17	2.0	-178.0	-13.152661499999999
0.5	1	12	-0.1212314999999986	1	0	-160.0	836.17	2.0	-176.0	-13.152661499999999
0.5	1	13	0.19746849999999938	1	0	-160.0	836.17	2.0	-174.0	-13.152661499999999
0.5	1	14	0.25813850000000116	1	0	-160.0	836.17	2.0	-172.0	-13.152661499999999
0.5	1	15	-0.006711499999999759	1	0	-160.0	836.17	2.0	-170.0	-13.152661499999999
0.5	1	16	0.1114184999999992	1	0	-160.0	836.17	2.0	-168.0	-13.152661499999999
0.5	1	17	0.17027850000000022	1	0	-160.0	836.17	2.0	-166.0	-13.152661499999999
0.5	1	18	0.09907850000000096	1	0	-160.0	836.17	2.0	-164.0	-13.152661499999999
0.5	1	19	-0.07158149999999885	1	0	-160.0	836.17	2.0	-162.0	-13.152661499999999
0.5	1	20	-0.06220149999999869	1	0	-160.0	836.17	2.0	-160.0	-13.152661499999999
0.5	1	21	5.850000000151567e-05	1	0	-160.0	836.17	2.0	-158.0	-13.152661499999999
