run_id	index_2d	file_index	probe_delay	wavelength	gaussian_amp	gaussian_amp_error	spot_width	spot_width_error	pos_offset	pos_offset_error	slope	slope_error	offset	offset_error	result_index	chisqr	redchi
0.0	11.0	0.0	100.0	836.0	0.37786953084368347	0.0014481359071990365	46.130822146070535	0.21926470283525562	0.11064199612212633	0.14188437670866774	7.000343060781233e-06	3.4458143927981674e-06	0.006582446973894207	0.0005677016418714801	0	0.0011342288370024497	1.4924063644769074e-05
0.0	12.0	1.0	100.0	836.0	0.3868007835816927	0.004953784018254221	57.20327789889255	0.9358103874600335	2.375310721042297	0.5892763569821748	-3.002378286964813e-05	1.4109482604438823e-05	0.011271173085418695	0.002342391071999697	1	0.015834114209729966	0.00020834360802276272
