run_id	index_2d	file_index	probe_delay	wavelength	pulse_amplitude	pulse_amplitude_error	gfactor	gfactor_error	spin_lifetime	initial_phase	extra_phase_offset	extra_phase_offset_error	slope	offset	offset_error	result_index	chisqr	redchi
0.0	0.0	0.0	-160.0	836.0	0.47887258674883526	0.004433027440751271	0.40322408536633897	0.00013806680776529349	5000.0	0.0	-0.4351382114571942	0.009192832813920934	0.0	0.0028015111508445933	0.00023222726380314632	0	0.00857270875556516	2.1593724825101162e-05
0.0	1.0	1.0	-160.0	836.0	0.48398046965159036	0.004337807755317831	0.4033261006508092	0.0001335916728773914	5000.0	0.0	-0.41699131728764094	0.00889745738010699	0.0	0.002261554705861757	0.00022720435655227994	1	0.008205703104555427	2.066927734144944e-05
0.0	2.0	2.0	-160.0	836.17	0.4586150873059358	0.004144714334319312	0.40369193401981884	0.00013462577508801732	5000.0	0.0	-0.40281732723394326	0.008968609766024436	0.0	0.0027855422560398857	0.00021706563824632744	2	0.007489108858659677	1.8864254052039488e-05
